brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
VAZ(Lada),2018-10-22, ID: 1854597,2172 Priora ,3100.0,2008,,black,Hatchback,,Left,,,Astragalus,,,21000.0,Mechanical,
VAZ(Lada),2018-10-22, ID: 1854588,2112 ,2600.0,2008,14,Grey,Hatchback,,Left,,1.6,Petrol,1.6,,200000.0,Mechanical,Front
Volkswagen,2018-10-21, ID: 1854028,Passat ,3700.0,2002,,Silver,Sedan,,Left,,2.8 4motion,Petrol,,,215220.0,Automatic,
Volkswagen,2018-10-21, ID: 1853897,Jetta ,4900.0,2005,,Grey,Sedan,,Left,,25,Astragalus,,,252500.0,Automatic,
Skoda,2018-10-21, ID: 1853801,Roomster ,3000.0,2008,,White,Universal,,Left,,,Petrol,1.4,,195500.0,Mechanical,
Volkswagen,2018-10-21, ID: 1853787,Jetta ,11500.0,2015,16,White,Sedan,115.0,Left,4.0,2.0 prastoy mator,Petrol,2.0,black,36000.0,Automatic,
VAZ(Lada),2018-10-21, ID: 1853702,2172 Priora ,4209.0,2013,,black,Sedan,,Left,,,Petrol,,,100000.0,Mechanical,
VAZ(Lada),2018-10-21, ID: 1853638,2113 ,2700.0,2007,15,black,Hatchback,,Left,,,Astragalus,,black,150000.0,Mechanical,Front
Volkswagen,2018-10-21, ID: 1853626,Golf ,2500.0,2003,,Blue,Sedan,,Left,,,Petrol,,,165000.0,Automatic,
VAZ(Lada),2018-10-21, ID: 1853563,2170 Priora ,3000.0,2008,,Silver,Sedan,,Left,,,Astragalus,,,190000.0,Mechanical,
Suzuki,2018-10-21, ID: 1853420,SX 4 ,8000.0,2013,,White,Hatchback,,Left,,Sx4 awd,Petrol,,,83000.0,Automatic,
VAZ(Lada),2018-10-21, ID: 1853415,2107 ,4000.0,2011,,Other color,Sedan,,Left,,1.7,Petrol,,,20000.0,Mechanical,
VAZ(Lada),2018-10-21, ID: 1853282,2114 ,2400.0,2009,,black,Hatchback,,Left,,1.6,Petrol,,,129000.0,Mechanical,
Volkswagen,2018-10-21, ID: 1853089,Multivan ,13000.0,2011,,black,Minivan / Minibus,,Left,,Routan 3.6 L VVT,Petrol,,,33165.0,Automatic,
Volkswagen,2018-10-20, ID: 1852990,Jetta ,3000.0,2002,15,Silver,Sedan,117.0,Left,4.0,Jetta 2.0,Petrol,2.0,black,35000.0,Automatic,Front
Volkswagen,2018-10-20, ID: 1852989,Jetta ,3000.0,2002,15,Silver,Sedan,117.0,Left,4.0,Jetta 2.0,Petrol,2.0,black,35000.0,Automatic,Front
Volvo,2018-10-20, ID: 1852948,XC90 ,6000.0,2007,,Beige,Truck:,,Left,,,Petrol,,,208000.0,Automatic,
VAZ(Lada),2018-10-20, ID: 1852852,2121 ,2400.0,2000,15,White,Coupe,80.0,Left,4.0,1.6 mator,Astragalus,1.6,black,200000.0,Mechanical,Wheel drive
Volkswagen,2018-10-20, ID: 1852844,Touareg ,21000.0,2012,,White,Universal,,Left,,,Petrol,,,161000.0,Automatic,
Subaru,2018-10-20, ID: 1852841,Legacy ,4100.0,2003,17,Blue,Sedan,180.0,Right,4.0,,Astragalus,2.0,Beige,105000.0,Kiaavtomat,Wheel drive
VAZ(Lada),2018-10-20, ID: 1852682,2110 ,2500.0,2003,,Grey,Sedan,,Left,,,Astragalus,,,140000.0,Mechanical,
VAZ(Lada),2018-10-20, ID: 1852669,2170 Priora ,7100.0,2016,,White,Sedan,106.0,Left,,,Astragalus,,,90000.0,Mechanical,
VAZ(Lada),2018-10-20, ID: 1852468,2105 ,1400.0,2006,,green,Sedan,,Left,,,Petrol,,,10.0,Mechanical,
Suzuki,2018-10-20, ID: 1852105,Swift ,6900.0,2012,,Other color,Hatchback,,Left,,,Petrol,,,95.0,Automatic,
VAZ(Lada),2018-10-19, ID: 1851898,2107 ,1600.0,2007,,White,Sedan,,Left,4.0,1.6mator 1.2balon,Astragalus,1.6,black,64200.0,Mechanical,Rear
Volkswagen,2018-10-19, ID: 1851886,Tiguan ,9000.0,2008,,Blue,Truck:,,Left,,,Petrol,,,165000.0,Automatic,
Peugeot,2018-10-19, ID: 1851855,307 ,4000.0,2002,17,red,Hatchback,136.0,Left,4.0,,Petrol,2.0,black,93000.0,Automatic,Front
Volkswagen,2018-10-19, ID: 1851846,Passat ,2400.0,2000,,Blue,Sedan,,Left,,1.8 T,Petrol,,,200000.0,Automatic,
Volkswagen,2018-10-19, ID: 1851689,Polo ,3500.0,2000,14,Silver,Hatchback,75.0,Left,4.0,1.4 16V,Petrol,1.4,Beige,159000.0,Automatic,Front
Volkswagen,2018-10-19, ID: 1851544,Passat ,6500.0,2008,,black,Sedan,,Left,,2.0 T,Petrol,,,95000.0,Automatic,
Suzuki,2018-10-19, ID: 1851417,Kizashi ,6500.0,2011,,Grey,Sedan,,Left,,,Petrol,,,117000.0,Automatic,
Porsche,2018-10-19, ID: 1851368,Cayenne ,11500.0,2005,,black,Sedan,,Left,,S,Petrol,,,172000.0,Automatic,
VAZ(Lada),2018-10-19, ID: 1851129,2107 ,2500.0,2008,,White,Sedan,,Left,,,Astragalus,,,113000.0,Mechanical,
Volkswagen,2018-10-19, ID: 1851112,Touareg ,6900.0,2004,,black,Truck:,,Left,,,Petrol,,,187000.0,Automatic,
VAZ(Lada),2018-10-19, ID: 1851029,2113 ,2700.0,2006,,black,Coupe,,Left,,,Astragalus,,black,222222.0,Mechanical,Front
VAZ(Lada),2018-10-19, ID: 1850882,2121 ,8200.0,2017,,Aubergine,Coupe,,Left,,1.7,Petrol,,,20000.0,Mechanical,
VAZ(Lada),2018-10-19, ID: 1850854,2170 Priora ,3700.0,2012,,Cherry,Sedan,,Left,,,Petrol,,,144000.0,Mechanical,
Volkswagen,2018-10-18, ID: 1850815,Touareg ,3500.0,2005,,black,Universal,,Left,,4.2 v8,Astragalus,,,158000.0,Automatic,
Volkswagen,2018-10-18, ID: 1850803,Golf ,3000.0,2000,,Silver,Hatchback,,Left,,,Astragalus,,,280000.0,Automatic,
Volkswagen,2018-10-18, ID: 1850671,Passat ,2700.0,2001,,Silver,Sedan,,Left,,2.8,Petrol,,,241000.0,Mechanical,
VAZ(Lada),2018-10-18, ID: 1850615,2107 ,2500.0,2010,,black,Sedan,,Left,,,Petrol,,,45000.0,Mechanical,
Suzuki,2018-10-18, ID: 1850592,Kizashi ,7000.0,2011,18,Other color,Sedan,178.0,Left,4.0,Sport AWD,Petrol,2.4,Other color,156000.0,Variator:,Wheel drive
Volvo,2018-10-18, ID: 1850528,XC60 ,15000.0,2009,17,black,Truck:,286.0,Left,6.0,,Petrol,3.0,black,178000.0,Automatic,
VAZ(Lada),2018-10-18, ID: 1850510,2114 ,2200.0,2007,,Silver,Hatchback,,Left,,3,Astragalus,,,165000.0,Mechanical,
Suzuki,2018-10-18, ID: 1850328,SX 4 ,5800.0,2008,,Silver,Sedan,,Left,,2.0,Astragalus,,,87000.0,Automatic,
VAZ(Lada),2018-10-18, ID: 1850158,2115 ,1800.0,2005,,Silver,Sedan,,Left,,1.5,Petrol,,,200000.0,Mechanical,
VAZ(Lada),2018-10-18, ID: 1850079,2170 Priora ,5500.0,2014,14,White,Sedan,98.0,Left,4.0,1.6,Petrol,1.6,black,91000.0,Mechanical,Front
VAZ(Lada),2018-10-18, ID: 1849895,2107 ,2500.0,2011,,Other color,Sedan,,Left,,2012,Petrol,,,49000.0,Mechanical,
VAZ(Lada),2018-10-18, ID: 1849679,2107 ,2100.0,2008,,White,Sedan,,Left,,,Astragalus,,,135000.0,Mechanical,
VAZ(Lada),2018-10-17, ID: 1849508,2107 ,1800.0,2003,13,Other color,Sedan,,Left,,,Petrol,,,1111.0,Mechanical,Rear
Volkswagen,2018-10-17, ID: 1849462,Jetta ,2500.0,2000,,Silver,Sedan,,Left,,2.0,Astragalus,2.0,black,175000.0,Automatic,
Volkswagen,2018-10-17, ID: 1849394,Passat ,5700.0,2007,,black,Sedan,,Left,,2.0 FSI,Petrol,2.0,black,138000.0,Automatic,Front
VAZ(Lada),2018-10-17, ID: 1849230,2172 Priora ,5200.0,2010,17,White,Hatchback,,Left,4.0,,Petrol,1.6,Other color,140000.0,Mechanical,Front
VAZ(Lada),2018-10-17, ID: 1849229,2172 Priora ,5200.0,2010,17,White,Hatchback,,Left,4.0,,Petrol,1.6,Other color,140000.0,Mechanical,Front
VAZ(Lada),2018-10-17, ID: 1849228,2172 Priora ,5500.0,2010,17,White,Hatchback,,Left,4.0,,Petrol,1.6,Other color,140000.0,Mechanical,Front
VAZ(Lada),2018-10-17, ID: 1849212,2107 ,2500.0,2008,,White,Sedan,,Left,,,Astragalus,,,115000.0,Automatic,
VAZ(Lada),2018-10-17, ID: 1849192,2115 ,2700.0,2007,,Grey,Sedan,,Left,,,Petrol,,,129000.0,Mechanical,
VAZ(Lada),2018-10-17, ID: 1849071,2170 Priora ,3600.0,2010,,Other color,Sedan,,Left,,,Astragalus,,,196000.0,Mechanical,
Peugeot,2018-10-17, ID: 1849028,307 ,2500.0,2004,,Silver,Hatchback,,Left,,2.0,Petrol,,,190000.0,Mechanical,
Volkswagen,2018-10-17, ID: 1848758,Jetta ,3500.0,2001,15,Silver,Sedan,115.0,Left,4.0,2.0,Astragalus,2.0,Grey,145000.0,Automatic,Front
VAZ(Lada),2018-10-17, ID: 1848662,2170 Priora ,6500.0,2016,,Silver,Sedan,,Left,,8klapan,Petrol,,,23000.0,Mechanical,
Peugeot,2018-10-17, ID: 1848474,Partner ,5200.0,2006,,White,Pickup,,Left,,1.9D,Diesel,,,110000.0,Mechanical,
VAZ(Lada),2018-10-17, ID: 1848383,2110 ,2400.0,2006,,black,Sedan,,Left,,,Astragalus,,,153000.0,Mechanical,
VAZ(Lada),2018-10-16, ID: 1848315,2115 ,1900.0,2002,,Grey,Sedan,,Left,,,Petrol,,,280000.0,Mechanical,
Suzuki,2018-10-16, ID: 1848312,SX 4 ,5500.0,2007,,Grey,Hatchback,,Left,,2.0l Awd,Petrol,,,86000.0,Automatic,
Subaru,2018-10-16, ID: 1848104,Legacy ,4300.0,2003,,White,Sedan,,Right,,,Astragalus,,,132000.0,Automatic,
Peugeot,2018-10-16, ID: 1847937,207 ,5700.0,2012,16,red,Hatchback,120.0,Left,,,Petrol,1.6,,44500.0,Automatic,
VAZ(Lada),2018-10-16, ID: 1847849,2114 ,2400.0,2005,13,Silver,Hatchback,85.0,Left,4.0,,Astragalus,1.6,black,146000.0,Mechanical,Front
Suzuki,2018-10-16, ID: 1847802,SX 4 ,5500.0,2007,16,Silver,Sedan,150.0,Left,4.0,2.0 AWD,Petrol,2.0,Grey,86000.0,Automatic,Front
Volkswagen,2018-10-16, ID: 1847784,Jetta ,3300.0,2003,,Grey,Sedan,,Left,,,Petrol,,,200000.0,Automatic,
Suzuki,2018-10-16, ID: 1847782,Alto ,3400.0,2012,,White,Hatchback,54.0,Right,3.0,"ՇՏԱՊ,Նոր է բերված Ճապոնիայից",Petrol,0.7,,124600.0,Automatic,
VAZ(Lada),2018-10-16, ID: 1847263,XRAY ,10000.0,2017,16,White,Hatchback,122.0,Left,4.0,,Petrol,1.8,black,27500.0,Kiaavtomat,Front
Suzuki,2018-10-16, ID: 1847234,SX 4 ,5600.0,2008,16,Silver,Hatchback,143.0,Left,4.0,,Petrol,2.0,black,80000.0,Automatic,Wheel drive
Suzuki,2018-10-16, ID: 1846989,Swift ,3500.0,2006,,red,Hatchback,,Right,,,Petrol,,,74000.0,Automatic,
VAZ(Lada),2018-10-16, ID: 1846977,2172 Priora ,4000.0,2011,,black,Sedan,,Left,,Shat Shtap,Petrol,,,92000.0,Mechanical,
Suzuki,2018-10-16, ID: 1846867,SX 4 ,6500.0,2012,,black,Sedan,,Left,,Gerazanc vi&ak,Petrol,,,70000.0,Automatic,
VAZ(Lada),2018-10-16, ID: 1846834,2107 ,3000.0,2011,13,Silver,Sedan,,Left,5.0,,Astragalus,0.6,Grey,75000.0,Mechanical,Rear
Volkswagen,2018-10-15, ID: 1846789,Polo ,5600.0,2013,,black,Sedan,,Left,,Polo 5,Petrol,,,120000.0,Automatic,
Volkswagen,2018-10-15, ID: 1846768,Tiguan ,11500.0,2009,18,black,Universal,200.0,Left,6.0,,Petrol,2.0,black,137000.0,Automatic,Wheel drive
Volkswagen,2018-10-15, ID: 1846635,Passat ,3100.0,2004,,Silver,Sedan,,Left,,2.8,Astragalus,,,165000.0,Automatic,
VAZ(Lada),2018-10-15, ID: 1846568,2106 ,1400.0,2003,,White,Sedan,,Left,,1.6,Astragalus,,,96000.0,Mechanical,
VAZ(Lada),2018-10-15, ID: 1846488,2114 ,2400.0,2007,,Grey,Hatchback,,Left,,25151,Petrol,,,180000.0,Mechanical,
VAZ(Lada),2018-10-15, ID: 1846482,2115 ,2950.0,2011,,White,Sedan,,Left,,,Astragalus,,,170000.0,Mechanical,
Subaru,2018-10-15, ID: 1846461,Tribeca ,9500.0,2006,,White,Truck:,,Left,,3.0,Petrol,,,130000.0,Automatic,
VAZ(Lada),2018-10-15, ID: 1846453,2121 ,6000.0,2012,17,White,Hatchback,,Left,,,Petrol,,,64000.0,Mechanical,
Suzuki,2018-10-15, ID: 1846398,SX 4 ,5500.0,2011,,White,Truck:,,Left,,,Petrol,,,185000.0,Mechanical,
VAZ(Lada),2018-10-15, ID: 1846359,2172 Priora ,4500.0,2011,,White,Hatchback,,Left,,"ԳԱԶԻ ԲԱԼՈՆ1,6,ԻԺԵԿՏՈՐ",Astragalus,1.6,,134000.0,Mechanical,
Porsche,2018-10-15, ID: 1846184,Cayenne ,9000.0,2003,,black,Truck:,,Left,,,Astragalus,,,250000.0,Automatic,
VAZ(Lada),2018-10-15, ID: 1845920,2110 ,1500.0,2004,14,Silver,Sedan,91.0,Left,4.0,,Astragalus,1.5,,255000.0,Mechanical,Front
VAZ(Lada),2018-10-14, ID: 1845530,2107 ,2600.0,2008,,White,Sedan,,Left,,,Astragalus,,,98000.0,Mechanical,
VAZ(Lada),2018-10-14, ID: 1845377,2107 ,1900.0,2005,,White,Sedan,,Left,,,Astragalus,,,98000.0,Mechanical,
VAZ(Lada),2018-10-14, ID: 1845262,2114 ,5200.0,2011,,black,Hatchback,,Left,,,Petrol,,,45000.0,Mechanical,
VAZ(Lada),2018-10-14, ID: 1845258,2114 ,5200.0,2011,,black,Hatchback,,Left,,,Petrol,,,45000.0,Mechanical,
VAZ(Lada),2018-10-14, ID: 1845212,2107 ,2500.0,2009,,White,Sedan,,Left,,1.6,Petrol,,,99999.0,Mechanical,
Volkswagen,2018-10-14, ID: 1845071,Golf ,3800.0,2000,,black,Sedan,,Left,,1.6,Astragalus,,,124000.0,Automatic,
VAZ(Lada),2018-10-14, ID: 1845021,2170 Priora ,3500.0,2010,15,White,Sedan,98.0,Left,4.0,1.8L,Petrol,1.8,Grey,170000.0,Mechanical,Front
Porsche,2018-10-14, ID: 1844972,Cayenne ,27000.0,2011,20,Grey,Truck:,,Left,6.0,,Petrol,3.6,black,97000.0,Automatic,Wheel drive
VAZ(Lada),2018-10-14, ID: 1844877,2115 ,2600.0,2005,13,Grey,Sedan,,Left,,,Astragalus,1.5,,120000.0,Mechanical,Front
Porsche,2018-10-14, ID: 1844820,Cayenne ,15500.0,2008,,black,Truck:,386.0,Left,,,Petrol,4.8,black,100000.0,Automatic,
Porsche,2018-10-14, ID: 1844662,Cayenne ,16400.0,2008,,White,Truck:,,Left,,3.6,Petrol,,,170000.0,Automatic,
Porsche,2018-10-14, ID: 1844661,Cayenne ,16400.0,2008,,White,Truck:,,Left,,3.6,Petrol,,,170000.0,Automatic,
Volkswagen,2018-10-13, ID: 1844575,Touareg ,6500.0,2004,,Other color,Truck:,,Left,,,Astragalus,,,140000.0,Automatic,
Volkswagen,2018-10-13, ID: 1844548,Passat CC ,12500.0,2012,18,Chestnut,Sedan,152.0,Left,,1.8T,Petrol,1.8,black,94000.0,Automatic,Front
Volkswagen,2018-10-13, ID: 1844541,Jetta ,2600.0,2000,16,black,Sedan,117.0,Left,4.0,Jets,Astragalus,2.0,black,199000.0,Automatic,Front
Volvo,2018-10-13, ID: 1844495,XC90 ,8000.0,2004,17,Blue,Truck:,210.0,Left,5.0,,Petrol,2.5,Beige,170000.0,Kiaavtomat,Wheel drive
VAZ(Lada),2018-10-13, ID: 1844447,2107 ,1500.0,2004,,purple,Sedan,,Left,,,Astragalus,,,200000.0,Mechanical,
Subaru,2018-10-13, ID: 1843975,Legacy ,5000.0,2005,17,Silver,Sedan,260.0,Right,4.0,2.0 turbo 260H,Astragalus,2.0,black,170000.0,Automatic,Wheel drive
Volkswagen,2018-10-13, ID: 1843790,Golf ,3900.0,2002,,black,Hatchback,,Left,,,Astragalus,,,250000.0,Automatic,
Volkswagen,2018-10-13, ID: 1843721,Passat CC ,15300.0,2014,17,black,Sedan,210.0,Left,,,Petrol,2.0,Beige,76500.0,Automatic,Front
VAZ(Lada),2018-10-12, ID: 1843581,2107 ,2200.0,2008,,White,Sedan,,Left,,,Astragalus,,,125000.0,Mechanical,
VAZ(Lada),2018-10-12, ID: 1843566,2115 ,3500.0,2011,,black,Sedan,,Left,,1.6 injektor,Astragalus,,,150000.0,Mechanical,
VAZ(Lada),2018-10-12, ID: 1843493,2107 ,3000.0,2010,,White,Sedan,,Left,,,Petrol,,,46000.0,Mechanical,
VAZ(Lada),2018-10-12, ID: 1843458,2114 ,3300.0,2013,,White,Sedan,,Left,,,Petrol,,,142000.0,Mechanical,
VAZ(Lada),2018-10-12, ID: 1843376,2170 Priora ,6500.0,2014,15,White,Sedan,106.0,Left,4.0,Lada priora 1.6 78/106,Petrol,1.6,black,18500.0,Mechanical,Front
VAZ(Lada),2018-10-12, ID: 1843361,2107 ,1700.0,2001,,White,Sedan,,Left,,,Astragalus,1.6,,137000.0,Mechanical,
Volkswagen,2018-10-12, ID: 1843338,Touareg ,6500.0,2003,,green,Truck:,,Left,,4.2,Petrol,,,157000.0,Automatic,
VAZ(Lada),2018-10-12, ID: 1843273,2110 ,2500.0,2004,13,Silver,Sedan,75.0,Left,,Նոր,Petrol,1.6,,170000.0,Mechanical,Front
VAZ(Lada),2018-10-12, ID: 1843121,21099 ,2500.0,2001,14,black,Sedan,70.0,Left,4.0,,Petrol,1.5,Other color,175000.0,Mechanical,Front
Volkswagen,2018-10-12, ID: 1843056,Passat ,5200.0,2006,16,Silver,Sedan,150.0,Left,4.0,2.0 FSI,Petrol,2.0,Grey,132000.0,Automatic,Front
Volkswagen,2018-10-12, ID: 1843055,Passat ,5200.0,2006,16,Silver,Sedan,150.0,Left,4.0,2.0 FSI,Petrol,2.0,Grey,132000.0,Automatic,Front
VAZ(Lada),2018-10-12, ID: 1843051,2111 ,1500.0,2002,14,Silver,Universal,78.0,Left,4.0,,Petrol,1.5,black,150000.0,Mechanical,Front
VAZ(Lada),2018-10-12, ID: 1842770,2110 ,2800.0,2010,,Silver,Sedan,,Left,,,Petrol,,,141000.0,Mechanical,
Porsche,2018-10-12, ID: 1842765,Cayenne ,22000.0,2007,,black,Truck:,,Left,,4.8l,Petrol,,,56000.0,Automatic,
VAZ(Lada),2018-10-12, ID: 1842701,2170 Priora ,4500.0,2012,,White,Hatchback,,Left,,1.6,Petrol,,,98000.0,Mechanical,
Porsche,2018-10-12, ID: 1842670,Cayenne ,15500.0,2007,,black,Truck:,,Left,,4.8 Sport,Petrol,,,103000.0,Automatic,
Porsche,2018-10-12, ID: 1842655,Cayenne ,15200.0,2007,,black,Truck:,,Left,,4.8 Sport,Petrol,,,103000.0,Automatic,
Porsche,2018-10-12, ID: 1842639,Cayenne ,36000.0,2011,22,White,Universal,400.0,Left,8.0,S4.8,Petrol,4.8,Beige,144000.0,Automatic,Wheel drive
VAZ(Lada),2018-10-11, ID: 1842592,2107 ,2300.0,2009,,green,Sedan,,Left,,,Petrol,,,71000.0,Mechanical,
VAZ(Lada),2018-10-11, ID: 1842587,2107 ,1700.0,2003,,White,Sedan,,Left,,,Astragalus,,,77777.0,Mechanical,
VAZ(Lada),2018-10-11, ID: 1842491,2107 ,1400.0,2000,,White,Sedan,,Left,,,Astragalus,,,130000.0,Mechanical,
Porsche,2018-10-11, ID: 1842481,Cayenne ,32000.0,2008,,black,Truck:,408.0,Left,,GTS,Petrol,4.8,black,41144.0,Automatic,
Skoda,2018-10-11, ID: 1842418,Roomster ,5800.0,2014,,White,Furgon:,,Left,,,Petrol,,,60000.0,Mechanical,
VAZ(Lada),2018-10-11, ID: 1842416,2172 Priora ,4.43298969072165,2010,,black,Hatchback,,Left,,,Petrol,,,115000.0,Mechanical,
VAZ(Lada),2018-10-11, ID: 1842415,2172 Priora ,4.43298969072165,2010,,black,Hatchback,,Left,,,Petrol,,,115000.0,Mechanical,
VAZ(Lada),2018-10-11, ID: 1842392,2107 ,2500.0,2011,,black,Sedan,,Left,,2011,Petrol,,,40000.0,Mechanical,
Volkswagen,2018-10-11, ID: 1842352,Golf ,3500.0,2001,,black,Hatchback,,Left,,2.0mator,Astragalus,,,170000.0,Automatic,
VAZ(Lada),2018-10-11, ID: 1842163,2114 ,3000.0,2011,,Other color,Hatchback,,Left,,1.6L 8Klapan,Petrol,,,141000.0,Mechanical,
Volvo,2018-10-11, ID: 1841868,XC90 ,7300.0,2003,,White,Truck:,,Left,,,Astragalus,,,150000.0,Automatic,
VAZ(Lada),2018-10-10, ID: 1841649,Granta ,3700.0,2012,,Blue,Sedan,,Left,,16mator 97 diauj,Astragalus,,,81000.0,Mechanical,
Porsche,2018-10-10, ID: 1841621,Cayenne ,8900.0,2004,,black,Truck:,,Left,,4.5,Astragalus,,,187000.0,Automatic,
VAZ(Lada),2018-10-10, ID: 1841614,2114 ,3700.0,2013,,black,Hatchback,,Left,,,Astragalus,,,150000.0,Mechanical,
VAZ(Lada),2018-10-10, ID: 1841605,2107 ,2200.0,2007,,green,Sedan,,Left,,,Astragalus,,,125451.0,Mechanical,
VAZ(Lada),2018-10-10, ID: 1841600,2107 ,2700.0,2010,16,black,Sedan,,Left,,,Astragalus,1.7,,114000.0,Mechanical,
VAZ(Lada),2018-10-10, ID: 1841558,2107 ,2500.0,2010,,black,Sedan,,Left,,,Astragalus,,,114000.0,Mechanical,
VAZ(Lada),2018-10-10, ID: 1841557,2107 ,2700.0,2010,,black,Sedan,,Left,,,Astragalus,,,114000.0,Mechanical,
Volkswagen,2018-10-10, ID: 1841327,Golf ,4200.0,2001,16,Silver,Hatchback,150.0,Right,4.0,"Golf - 4, GTI",Petrol,1.8,Grey,91700.0,Automatic,Front
Porsche,2018-10-10, ID: 1841190,Cayenne ,7500.0,2003,,black,Truck:,,Left,,,Petrol,,,98000.0,Automatic,
Porsche,2018-10-10, ID: 1841186,Cayenne ,19000.0,2009,21,black,Truck:,407.0,Left,8.0,GTS,Petrol,4.8,Beige,114000.0,Automatic,Wheel drive
Porsche,2018-10-10, ID: 1841168,Cayenne ,15000.0,2007,,black,Truck:,,Left,,4.8 S,Petrol,,,165000.0,Automatic,
Porsche,2018-10-10, ID: 1841166,Cayenne ,14000.0,2007,,black,Truck:,,Left,,4.8 S,Petrol,,,165000.0,Automatic,
Suzuki,2018-10-10, ID: 1841096,XL-7 ,7500.0,2008,,Golden,Universal,,Left,,,Petrol,,Beige,160000.0,Automatic,
Porsche,2018-10-10, ID: 1840848,Panamera ,50000.0,2012,,White,Sedan,,Left,,,Petrol,,,120000.0,Automatic,
Porsche,2018-10-09, ID: 1840559,Cayenne ,22000.0,2007,,black,Truck:,,Left,,4.8L,Petrol,,,56000.0,Automatic,
Porsche,2018-10-09, ID: 1840558,Cayenne ,22000.0,2007,,black,Truck:,,Left,,4.8L,Petrol,,,56000.0,Automatic,
Volkswagen,2018-10-09, ID: 1840554,Golf ,3200.0,2000,,black,Sedan,,Left,,,Astragalus,,,223900.0,Mechanical,
Volkswagen,2018-10-09, ID: 1840417,Golf ,2400.0,2001,,Blue,Hatchback,,Right,,Golf 4,Petrol,,,167000.0,Automatic,
VAZ(Lada),2018-10-09, ID: 1840385,2172 Priora ,5500.0,2014,,black,Hatchback,,Left,,Priora,Astragalus,,,200000.0,Mechanical,
VAZ(Lada),2018-10-09, ID: 1840323,2172 Priora ,4500.0,2012,14,Silver,Hatchback,98.0,Left,4.0,1.6 mator 16 klapan,Petrol,1.6,black,136000.0,Mechanical,Front
VAZ(Lada),2018-10-09, ID: 1840213,2172 Priora ,3500.0,2008,,black,Sedan,,Left,,,Petrol,,Grey,10.0,Mechanical,
Peugeot,2018-10-09, ID: 1840159,3008 ,8500.0,2010,,Blue,Hatchback,,Left,,1.6 turbo,Petrol,,,77188.0,Automatic,
Volkswagen,2018-10-09, ID: 1840013,Touareg ,7200.0,2004,,black,Truck:,,Left,,4.2,Astragalus,,,225000.0,Automatic,
Suzuki,2018-10-09, ID: 1839970,SX 4 ,5500.0,2011,17,black,Sedan,,Left,4.0,Sport,Petrol,2.0,black,80000.0,Automatic,Front
Volkswagen,2018-10-09, ID: 1839858,New Beetle ,13000.0,2012,,Grey,Coupe,170.0,Left,5.0,,Petrol,2.5,,1000.0,Automatic,Front
Volkswagen,2018-10-09, ID: 1839752,Passat CC ,10500.0,2010,,black,Hatchback,,Left,,,Electricity,,,100000.0,Automatic,
Volkswagen,2018-10-09, ID: 1839734,Golf ,3700.0,2000,16,Blue,Sedan,101.0,Left,4.0,Golf 4,Petrol,1.6,black,245000.0,Automatic,Front
VAZ(Lada),2018-10-09, ID: 1839646,21099 ,2700.0,2003,,Silver,Sedan,,Left,,,Astragalus,,,180000.0,Mechanical,
VAZ(Lada),2018-10-09, ID: 1839486,2109 ,1600.0,2001,,Blue,Hatchback,,Left,,,Astragalus,,,1000.0,Mechanical,
VAZ(Lada),2018-10-09, ID: 1839473,Kalina ,3.2989690721649483,2009,13,White,Sedan,89.0,Left,4.0,,Petrol,1.4,Other color,117000.0,Mechanical,Front
Volkswagen,2018-10-08, ID: 1839455,Touareg ,6.185567010309279,2004,,Other color,Truck:,,Left,,,Astragalus,,,220000.0,Automatic,
Volkswagen,2018-10-08, ID: 1839449,Passat ,3000.0,2003,,Silver,Sedan,,Left,,,Astragalus,,,350000.0,Automatic,
VAZ(Lada),2018-10-08, ID: 1839407,2106 ,2000.0,2000,,White,Sedan,80.0,Left,4.0,,Astragalus,,,10.0,Mechanical,Rear
VAZ(Lada),2018-10-08, ID: 1839223,2121 ,6500.0,2012,16,White,Truck:,82.0,Left,4.0,21213 1.7,Astragalus,1.7,black,105000.0,Mechanical,Wheel drive
VAZ(Lada),2018-10-08, ID: 1839124,2114 ,2500.0,2008,,black,Hatchback,,Left,,,Astragalus,,,216000.0,Mechanical,
VAZ(Lada),2018-10-08, ID: 1839088,2114 ,2000.0,2011,,Grey,Hatchback,,Left,,1.6,Petrol,,,180000.0,Mechanical,
Volkswagen,2018-10-08, ID: 1838775,Passat ,6500.0,2008,17,Blue,Sedan,200.0,Left,,2.0T,Astragalus,2.0,black,196000.0,Automatic,Front
Volvo,2018-10-08, ID: 1838716,S80 ,12000.0,2007,,Golden,Sedan,,Left,,,Petrol,,,169000.0,Automatic,
VAZ(Lada),2018-10-08, ID: 1838633,2121 ,8500.0,2018,,White,Truck:,,Left,,Niva,Petrol,,,3000.0,Mechanical,
VAZ(Lada),2018-10-08, ID: 1838611,2107 ,3000.0,2010,,Beige,Sedan,,Left,,,Astragalus,,,50000.0,Mechanical,
VAZ(Lada),2018-10-08, ID: 1838490,2114 ,2400.0,2010,,Silver,Hatchback,,Left,,,Petrol,,,105000.0,Mechanical,
Volkswagen,2018-10-08, ID: 1838460,Jetta ,3000.0,2003,17,Grey,Sedan,,Left,,1.8 turbo,Petrol,,,170000.0,Automatic,
